source_id	ONCnic3	_RAJ2000	_DEJ2000	N	Vis	xPos	yPos	Opt	O	RAJ2000	DEJ2000	F110W	e_F110W	f_F110W	F160W	e_F160W	f_F160W
9418	1641	83.844962	-5.677233	1	79	377	521	0	0	05 35 22.791	-05 40 38.04	       	21.9291	2	       	21.5029	2
5940	1642	83.845142	-5.236333	1	56	379	335	1	1	05 35 22.834	-05 14 10.80	17.005	0.036	1	15.73	0.029	1
5943	1643	83.845112	-5.592028	1	1C	657	491	2	2	05 35 22.827	-05 35 31.30	       	20.8669	2	19.36	0.155	1
9419	1644	83.845321	-5.226086	1	56	376	517	0	0	05 35 22.877	-05 13 33.91	19.217	0.105	1	18.42	0.104	1
5949	1645	83.845129	-5.387036	1	4C	344	357	6	6	05 35 22.831	-05 23 13.33	12.719	0.005	1	10.82	0.003	1
5963	1646	83.845233	-5.374194	1	4C	343	585	3	3	05 35 22.856	-05 22 27.10	15.041	0.016	1	13.37	0.01	1
9420	1647	83.845554	-5.591708	1	1C	649	497	0	0	05 35 22.933	-05 35 30.15	       	21.2519	2	       	21.1009	2
5967	1648	83.845454	-5.416031	1	4A	242	362	2	2	05 35 22.909	-05 24 57.71	7.783	0.001	1	       	12.5314	2
9421	1649	83.845712	-5.4971	1	68	522	480	0	0	05 35 22.971	-05 29 49.56	       	20.5505	2	       	20.3721	2
5969	1650	83.845771	-5.227767	1	56	368	487	1	1	05 35 22.985	-05 13 39.96	15.003	0.014	1	12.85	0.008	1
5970	1651	83.845796	-5.378244	1	4C	333	513	3	3	05 35 22.991	-05 22 41.68	13.19	0.006	1	11.26	0.004	1
5978	1652	83.84615	-5.244356	1	56	361	193	2	2	05 35 23.076	-05 14 39.68	19.579	0.143	1	17.03	0.059	1
9422	1653	83.846271	-5.494967	1	68	512	518	0	0	05 35 23.105	-05 29 41.88	13.074	0.006	1	12.11	0.005	1
9423	1654	83.846392	-5.730853	1	8A	455	379	0	0	05 35 23.134	-05 43 51.07	20.99	0.221	1	19.47	0.163	1
9424	1655	83.84635	-5.498236	1	68	511	460	0	0	05 35 23.124	-05 29 53.65	20.585	0.195	1	19.48	0.174	1
9425	1656	83.846263	-5.552969	1	0C	531	391	0	0	05 35 23.103	-05 33 10.69	       	21.2051	2	       	20.5989	2
5994	1657	83.846567	-5.228764	1	56	354	470	1	1	05 35 23.176	-05 13 43.55	13.608	0.007	1	11.38	0.004	1
9426	1658	83.846679	-5.501042	1	68	505	410	0	0	05 35 23.203	-05 30 03.75	21.258	0.26	1	19.28	0.152	1
9427	1659	83.846887	-5.500314	1	68	501	423	0	0	05 35 23.253	-05 30 01.13	18.212	0.061	1	16.98	0.052	1
9428	1660	83.846708	-5.685983	1	79	346	365	0	0	05 35 23.210	-05 41 09.54	20.235	0.157	1	18.78	0.118	1
9429	1661	83.846942	-5.503394	1	68	500	368	0	0	05 35 23.266	-05 30 12.22	       	20.9156	2	20.16	0.232	1
9430	1662	83.847021	-5.496319	1	68	499	494	0	0	05 35 23.285	-05 29 46.75	16.871	0.033	1	15.36	0.024	1
6015	1663	83.84685	-5.414783	1	4A	217	384	2	2	05 35 23.244	-05 24 53.22	15.472	0.057	1	15.17	0.029	1
6023	1664	83.847142	-5.230039	1	56	344	447	1	1	05 35 23.314	-05 13 48.14	18.665	0.076	1	16.21	0.037	1
6033	1665	83.84735	-5.389122	1	4C	305	320	4	4	05 35 23.364	-05 23 20.84	       	16.2778	2	15.94	0.066	1
9431	1666	83.847708	-5.715778	1	8A	432	646	0	0	05 35 23.450	-05 42 56.80	18.006	0.056	1	16.47	0.041	1
9432	1667	83.8471	-5.550286	1	0C	508	429	0	0	05 35 23.304	-05 33 01.03	       	21.4673	2	       	20.7844	2
9433	1668	83.847742	-5.737256	1	8A	431	265	0	0	05 35 23.458	-05 44 14.12	       	21.9043	2	       	21.4662	2
6049	1669	83.847604	-5.549344	1	0C	507	455	2	2	05 35 23.425	-05 32 57.64	17.105	0.037	1	15.48	0.026	1
9434	1670	83.848304	-5.242608	1	56	323	224	0	0	05 35 23.593	-05 14 33.39	19.742	0.13	1	18.23	0.118	1
9435	1671	83.848283	-5.550689	1	0C	495	431	0	0	05 35 23.588	-05 33 02.48	       	21.6818	2	19.95	0.209	1
9436	1672	83.848396	-5.503547	1	68	474	366	0	0	05 35 23.615	-05 30 12.77	19.808	0.13	1	18.55	0.106	1
9437	1673	83.848296	-5.558419	1	0C	495	294	0	0	05 35 23.591	-05 33 30.31	       	21.2788	2	19.99	0.208	1
9438	1674	83.848625	-5.693014	1	79	312	241	0	0	05 35 23.670	-05 41 34.85	20.154	0.151	1	18.4	0.099	1
9439	1675	83.848592	-5.391658	1	4C	283	275	0	0	05 35 23.662	-05 23 29.97	16.465	0.107	1	15.93	0.082	1
9440	1676	83.848342	-5.415561	1	4A	185	362	0	0	05 35 23.602	-05 24 56.02	13.066	0.01	1	12.45	0.007	1
9440	1677	83.848342	-5.415561	1	4A	185	362	0	0	05 35 23.602	-05 24 56.02	13.066	0.01	1	12.45	0.007	1
6096	1678	83.848654	-5.392222	1	4C	282	265	7	7	05 35 23.677	-05 23 32.00	12.266	0.004	1	10.8	0.003	1
9441	1679	83.849037	-5.726175	1	8A	408	462	0	0	05 35 23.769	-05 43 34.23	19.063	0.091	1	17.66	0.071	1
9442	1680	83.848971	-5.541642	1	0C	483	592	0	0	05 35 23.753	-05 32 29.91	       	21.2324	2	20.16	0.235	1
9443	1681	83.849208	-5.734856	1	8A	405	308	0	0	05 35 23.810	-05 44 05.48	19.367	0.105	1	17.94	0.08	1
9444	1682	83.849071	-5.551336	1	0C	481	420	0	0	05 35 23.777	-05 33 04.81	       	21.73	2	       	21.2067	2
6111	1683	83.848933	-5.388839	1	4C	277	325	6	6	05 35 23.744	-05 23 19.82	14.012	0.014	1	12.15	0.006	1
9445	1684	83.84925	-5.506156	1	68	459	319	0	0	05 35 23.820	-05 30 22.16	       	21.0919	2	19.73	0.186	1
9446	1685	83.849271	-5.495078	1	68	459	516	0	0	05 35 23.825	-05 29 42.28	20.858	0.216	1	19.15	0.148	1
9447	1686	83.849304	-5.59025	1	1C	583	523	0	0	05 35 23.833	-05 35 24.90	       	21.6489	2	       	21.5739	2
6129	1687	83.849308	-5.392842	1	4C	270	254	11	11	05 35 23.834	-05 23 34.23	11.853	0.004	1	10.28	0.002	1
9448	1688	83.849854	-5.723131	1	8A	394	516	0	0	05 35 23.965	-05 43 23.27	19.141	0.094	1	17.53	0.066	1
9449	1689	83.849608	-5.689378	1	79	295	305	0	0	05 35 23.906	-05 41 21.76	21.507	0.284	1	19.58	0.172	1
6129	1690	83.849608	-5.392594	1	4C	265	258	10	10	05 35 23.906	-05 23 33.34	14.266	0.011	1	12.77	0.008	1
9450	1691	83.849946	-5.742494	1	8A	392	172	0	0	05 35 23.987	-05 44 32.98	       	21.2223	2	20.11	0.227	1
6167	1692	83.849858	-5.555	1	0C	467	355	2	2	05 35 23.966	-05 33 18.00	       	21.3983	2	19.89	0.198	1
6160	1693	83.849762	-5.383486	1	4C	262	420	5	5	05 35 23.943	-05 23 00.55	16.271	0.031	1	14.85	0.024	1
9451	1694	83.850137	-5.720819	1	8A	389	557	0	0	05 35 24.033	-05 43 14.95	20.469	0.175	1	18.79	0.119	1
9452	1695	83.850021	-5.542261	1	0C	464	581	0	0	05 35 24.005	-05 32 32.14	       	21.2447	2	       	20.5453	2
6175	1696	83.849979	-5.419503	1	4A	162	300	3	3	05 35 23.995	-05 25 10.21	13.92	0.009	1	12.73	0.007	1
9453	1697	83.850308	-5.557631	1	0C	459	308	0	0	05 35 24.074	-05 33 27.47	       	21.6118	2	       	21.0586	2
6181	1698	83.850217	-5.387206	1	4C	254	354	5	5	05 35 24.052	-05 23 13.94	15.004	0.015	1	12.92	0.008	1
9454	1699	83.850546	-5.592806	1	1C	561	477	0	0	05 35 24.131	-05 35 34.10	       	21.6739	2	       	21.4609	2
9455	1700	83.850246	-5.383083	1	4C	249	418	0	0	05 35 24.059	-05 22 59.10	18.531	0.236	1	       	16.8837	2
6203	1701	83.850879	-5.553028	1	0C	449	390	2	2	05 35 24.211	-05 33 10.90	17.202	0.039	1	15.42	0.025	1
6219	1702	83.851454	-5.546853	1	0C	439	500	2	2	05 35 24.349	-05 32 48.67	19.994	0.14	1	18.02	0.083	1
9456	1703	83.851683	-5.733942	1	8A	361	324	0	0	05 35 24.404	-05 44 02.19	       	21.9513	2	       	21.7626	2
6229	1704	83.851517	-5.541756	1	0C	438	590	2	2	05 35 24.364	-05 32 30.32	18.295	0.064	1	16.58	0.043	1
9457	1705	83.851646	-5.551258	1	0C	435	421	0	0	05 35 24.395	-05 33 04.53	       	21.5307	2	       	21.1643	2
6238	1706	83.851925	-5.411133	1	4B	613	534	2	2	05 35 24.462	-05 24 40.08	11.194	0.003	1	9.93	0.002	1
9458	1707	83.852329	-5.739869	1	8A	350	219	0	0	05 35 24.559	-05 44 23.53	       	21.5721	2	20.68	0.292	1
9459	1708	83.852371	-5.507	1	68	404	304	0	0	05 35 24.569	-05 30 25.20	19.881	0.134	1	18.47	0.103	1
6264	1709	83.8519	-5.494253	1	68	403	534	2	2	05 35 24.456	-05 29 39.31	15.904	0.021	1	15.14	0.022	1
6264	1710	83.8519	-5.494253	1	68	403	534	2	2	05 35 24.456	-05 29 39.31	15.904	0.021	1	15.14	0.022	1
9460	1711	83.852404	-5.601342	1	1C	528	326	0	0	05 35 24.577	-05 36 04.83	       	21.6019	2	19.76	0.188	1
9461	1712	83.852383	-5.550919	1	0C	422	427	0	0	05 35 24.572	-05 33 03.31	       	21.42	2	       	21.1996	2
6262	1713	83.852263	-5.417164	1	4B	606	427	3	3	05 35 24.543	-05 25 01.79	13.068	0.006	1	11.95	0.005	1
9462	1714	83.852662	-5.501167	1	68	399	408	0	0	05 35 24.639	-05 30 04.20	20.85	0.21	1	19	0.139	1
9463	1715	83.85285	-5.495044	1	68	396	517	0	0	05 35 24.684	-05 29 42.16	       	20.6823	2	       	20.512	2
9464	1716	83.852875	-5.682644	1	79	237	424	0	0	05 35 24.690	-05 40 57.52	       	9.999	0	       	9.999	0
6297	1717	83.853204	-5.550825	1	0C	408	429	2	2	05 35 24.769	-05 33 02.97	       	21.6942	2	20.29	0.24	1
9465	1718	83.853662	-5.734986	1	8A	327	306	0	0	05 35 24.879	-05 44 05.95	16.721	0.031	1	15.87	0.031	1
6299	1719	83.853617	-5.505867	1	68	382	325	0	0	05 35 24.868	-05 30 21.12	19.572	0.116	1	18.15	0.089	1
6305	1720	83.854008	-5.601247	1	1C	500	328	2	2	05 35 24.962	-05 36 04.49	18.617	0.074	1	16.4	0.039	1
6303	1721	83.853817	-5.419531	1	4B	579	385	3	3	05 35 24.916	-05 25 10.31	13.146	0.006	1	12.13	0.006	1
9466	1722	83.854183	-5.589789	1	1C	497	531	0	0	05 35 25.004	-05 35 23.24	       	21.8996	2	20.55	0.267	1
6315	1723	83.854354	-5.410739	1	4B	570	541	3	3	05 35 25.045	-05 24 38.66	15.542	0.02	1	14.54	0.017	1
6317	1724	83.854612	-5.588775	1	1C	489	549	3	3	05 35 25.107	-05 35 19.59	21.176	0.243	1	19.42	0.158	1
9467	1725	83.854604	-5.543783	1	0C	383	554	0	0	05 35 25.105	-05 32 37.62	19.774	0.132	1	18.39	0.1	1
6339	1726	83.855333	-5.497783	1	68	352	468	1	1	05 35 25.280	-05 29 52.02	13.519	0.007	1	12.67	0.007	1
6344	1727	83.855237	-5.5559	1	0C	372	339	3	3	05 35 25.257	-05 33 21.24	13.358	0.007	1	12.41	0.006	1
9468	1728	83.855304	-5.605069	1	1C	477	260	0	0	05 35 25.273	-05 36 18.25	       	21.5698	2	19.65	0.177	1
9469	1729	83.8554	-5.500061	1	68	351	428	0	0	05 35 25.296	-05 30 00.22	       	21.5641	2	       	21.1519	2
6337	1730	83.855142	-5.415981	1	4B	556	448	2	2	05 35 25.234	-05 24 57.53	15.37	0.017	1	13.89	0.013	1
9470	1731	83.855546	-5.492189	1	68	348	567	0	0	05 35 25.331	-05 29 31.88	       	21.1226	2	20.43	0.259	1
6357	1732	83.855679	-5.424886	1	4B	546	290	3	3	05 35 25.363	-05 25 29.59	13.719	0.008	1	12.37	0.006	1
9471	1733	83.856054	-5.504378	1	68	339	351	0	0	05 35 25.453	-05 30 15.76	20.765	0.216	1	19.44	0.166	1
6401	1734	83.856475	-5.420036	1	4B	532	376	2	2	05 35 25.554	-05 25 12.13	17.547	0.054	1	16.32	0.044	1
9472	1735	83.856792	-5.503306	1	68	326	370	0	0	05 35 25.630	-05 30 11.90	18.788	0.08	1	17.66	0.071	1
6411	1736	83.856712	-5.551381	1	0C	346	419	3	3	05 35 25.611	-05 33 04.97	16.245	0.025	1	15.39	0.025	1
6415	1737	83.856983	-5.557672	1	0C	341	308	2	2	05 35 25.676	-05 33 27.62	       	21.5003	2	19.87	0.198	1
9473	1738	83.857262	-5.729892	1	8A	263	396	0	0	05 35 25.743	-05 43 47.61	20.617	0.187	1	19.02	0.132	1
9474	1739	83.857242	-5.505956	1	68	318	323	0	0	05 35 25.738	-05 30 21.44	11.603	0.003	1	10.65	0.003	1
6423	1740	83.857254	-5.510689	1	68	318	239	0	0	05 35 25.741	-05 30 38.48	12.742	0.005	1	11.58	0.004	1
6421	1741	83.857033	-5.417483	1	4B	522	421	2	2	05 35 25.688	-05 25 02.94	       	17.4833	2	17.1	0.069	1
6425	1742	83.857121	-5.408031	1	4B	521	589	2	2	05 35 25.709	-05 24 28.91	17.347	0.077	1	16.5	0.044	1
9475	1743	83.857425	-5.493272	1	68	315	548	0	0	05 35 25.782	-05 29 35.78	14.498	0.011	1	13.19	0.009	1
9476	1744	83.857425	-5.231333	1	56	162	424	0	0	05 35 25.782	-05 13 52.80	21.221	0.272	1	17.43	0.066	1
6441	1745	83.857942	-5.367169	1	25	482	509	2	2	05 35 25.906	-05 22 01.81	16.813	0.047	1	14.66	0.02	1
9477	1746	83.857938	-5.554631	1	0C	324	362	0	0	05 35 25.905	-05 33 16.67	21.297	0.259	1	19.91	0.2	1
9478	1747	83.858108	-5.499275	1	68	303	442	0	0	05 35 25.946	-05 29 57.39	       	21.249	2	       	21.1917	2
9479	1748	83.858246	-5.586069	1	1C	425	597	0	0	05 35 25.979	-05 35 09.85	       	21.818	2	       	21.5224	2
9480	1749	83.858421	-5.544233	1	0C	316	546	0	0	05 35 26.021	-05 32 39.24	21.291	0.285	1	20.65	0.295	1
9481	1750	83.858796	-5.561117	1	0C	309	246	0	0	05 35 26.111	-05 33 40.02	21.55	0.296	1	19.99	0.211	1
9482	1751	83.859296	-5.735528	1	8A	227	296	0	0	05 35 26.231	-05 44 07.90	       	21.6696	2	       	21.2838	2
9483	1752	83.859183	-5.553756	1	0C	302	377	0	0	05 35 26.204	-05 33 13.52	       	21.5465	2	20.1	0.217	1
9484	1753	83.859333	-5.505128	1	68	281	338	0	0	05 35 26.240	-05 30 18.46	12.718	0.005	1	11.45	0.004	1
6477	1754	83.859187	-5.422392	1	4B	484	334	4	4	05 35 26.205	-05 25 20.61	13.7	0.008	1	12.4	0.006	1
9485	1755	83.859412	-5.55865	1	0C	298	290	0	0	05 35 26.259	-05 33 31.14	       	21.449	2	       	21.5154	2
6481	1756	83.859146	-5.460333	1	3D	584	478	3	3	05 35 26.195	-05 27 37.20	9.787	0.001	1	9.63	0.002	1
6490	1757	83.859483	-5.554603	1	0C	297	362	2	2	05 35 26.276	-05 33 16.57	17.7	0.048	1	16.35	0.039	1
9486	1758	83.859596	-5.254644	1	56	123	10	0	0	05 35 26.303	-05 15 16.72	       	9.999	0	       	9.999	0
9487	1759	83.859758	-5.498283	1	68	274	459	0	0	05 35 26.342	-05 29 53.82	       	21.1782	2	       	21.2122	2
9488	1760	83.859717	-5.591853	1	1C	399	494	0	0	05 35 26.332	-05 35 30.67	       	21.9299	2	20.47	0.261	1
6494	1761	83.859596	-5.462364	1	3D	576	442	4	4	05 35 26.303	-05 27 44.51	12.802	0.005	1	11.81	0.005	1
9489	1762	83.860125	-5.508214	1	68	267	283	0	0	05 35 26.430	-05 30 29.57	       	21.2375	2	       	21.0637	2
9490	1763	83.860062	-5.5953	1	1C	393	433	0	0	05 35 26.415	-05 35 43.08	       	21.9603	2	       	21.6829	2
6525	1764	83.859862	-5.427814	1	4B	472	238	5	5	05 35 26.367	-05 25 40.13	9.785	0.001	1	8.78	0.001	1
6554	1765	83.859987	-5.416906	1	4B	470	432	2	2	05 35 26.397	-05 25 00.86	7.656	0.001	1	7.07	0.001	1
9491	1766	83.860504	-5.733344	1	8A	206	335	0	0	05 35 26.521	-05 44 00.04	       	21.575	2	       	21.367	2
6513	1767	83.86015	-5.425447	1	4B	467	280	3	3	05 35 26.436	-05 25 31.61	14.253	0.01	1	12.98	0.008	1
6521	1768	83.860392	-5.373822	1	25	439	391	4	4	05 35 26.494	-05 22 25.76	15.592	0.019	1	13.26	0.009	1
6523	1769	83.860467	-5.504664	1	68	261	346	1	1	05 35 26.512	-05 30 16.79	13.321	0.006	1	12.31	0.006	1
6521	1770	83.860617	-5.373933	1	25	435	389	2	2	05 35 26.548	-05 22 26.16	16.1	0.025	1	15.65	0.032	1
9492	1771	83.860742	-5.554964	1	0C	275	356	0	0	05 35 26.578	-05 33 17.87	       	21.381	2	       	21.2432	2
9493	1772	83.86075	-5.552331	1	0C	275	402	0	0	05 35 26.580	-05 33 08.39	21.53	0.291	1	19.87	0.198	1
9494	1773	83.860875	-5.596861	1	1C	378	406	0	0	05 35 26.610	-05 35 48.70	       	22.0046	2	20.3	0.239	1
9495	1774	83.861037	-5.497822	1	68	251	467	0	0	05 35 26.649	-05 29 52.16	       	21.1544	2	       	21.1185	2
6556	1775	83.861008	-5.560358	1	0C	270	260	3	3	05 35 26.642	-05 33 37.29	       	21.5281	2	20.73	0.295	1
9496	1776	83.861012	-5.549903	1	0C	270	445	0	0	05 35 26.643	-05 32 59.65	       	21.105	2	20.28	0.246	1
9497	1777	83.861404	-5.734717	1	8A	190	310	0	0	05 35 26.737	-05 44 04.98	       	9.999	0	       	9.999	0
6559	1778	83.861046	-5.432775	1	4B	451	150	5	5	05 35 26.651	-05 25 57.99	17.814	0.056	1	17.08	0.055	1
9498	1779	83.861354	-5.509664	1	68	245	257	0	0	05 35 26.725	-05 30 34.79	       	21.3179	2	       	21.2733	2
9499	1780	83.861342	-5.609292	1	1C	370	185	0	0	05 35 26.722	-05 36 33.45	       	21.2774	2	19.88	0.197	1
9500	1781	83.861812	-5.606094	1	1C	362	242	0	0	05 35 26.835	-05 36 21.94	       	21.761	2	       	21.6199	2
9501	1782	83.861929	-5.550617	1	0C	254	433	0	0	05 35 26.863	-05 33 02.22	       	21.2863	2	       	21.1583	2
9502	1783	83.862025	-5.603711	1	1C	358	284	0	0	05 35 26.886	-05 36 13.36	       	22.0321	2	       	21.8147	2
6591	1784	83.862229	-5.372447	1	25	407	415	2	2	05 35 26.935	-05 22 20.81	17.765	0.115	1	15.81	0.035	1
6597	1785	83.862296	-5.413442	1	4B	429	493	3	3	05 35 26.951	-05 24 48.39	13.742	0.008	1	12.74	0.007	1
9503	1786	83.862575	-5.501953	1	68	224	394	0	0	05 35 27.018	-05 30 07.03	18.143	0.06	1	16.63	0.044	1
6616	1787	83.862625	-5.498853	1	68	223	449	0	0	05 35 27.030	-05 29 55.87	       	20.7556	2	       	20.8973	2
9504	1788	83.862596	-5.552911	1	0C	242	392	0	0	05 35 27.023	-05 33 10.48	20.982	0.223	1	19.56	0.17	1
9505	1789	83.862992	-5.591647	1	1C	341	498	0	0	05 35 27.118	-05 35 29.93	       	21.6193	2	20.02	0.211	1
6627	1790	83.863046	-5.605144	1	1C	340	259	2	2	05 35 27.131	-05 36 18.52	17.428	0.043	1	16.41	0.04	1
9506	1791	83.863083	-5.430572	1	4B	415	189	0	0	05 35 27.140	-05 25 50.06	       	18.4906	2	       	19.1494	2
9507	1792	83.863621	-5.607656	1	1C	330	214	0	0	05 35 27.269	-05 36 27.56	       	21.5881	2	       	21.4976	2
9508	1793	83.864229	-5.729339	1	8B	626	491	0	0	05 35 27.415	-05 43 45.62	       	21.7537	2	       	21.5813	2
6665	1794	83.864121	-5.595244	1	1C	321	434	2	2	05 35 27.389	-05 35 42.88	18.704	0.077	1	17.08	0.054	1
6671	1795	83.864096	-5.422742	1	4B	397	328	2	2	05 35 27.383	-05 25 21.87	18.264	0.078	1	17.23	0.068	1
9509	1796	83.864417	-5.36655	1	25	368	520	0	0	05 35 27.460	-05 21 59.58	18.001	0.159	1	18.19	0.126	1
6714	1797	83.864754	-5.588831	1	1C	310	548	3	3	05 35 27.541	-05 35 19.79	11.237	0.002	1	10.66	0.003	1
9510	1798	83.864296	-5.554667	1	0C	204	352	0	0	05 35 27.431	-05 33 16.80	       	21.2379	2	       	21.1567	2
9510	1799	83.864296	-5.554667	1	0C	204	352	0	0	05 35 27.431	-05 33 16.80	       	21.2379	2	       	21.1567	2
6688	1800	83.864575	-5.457289	1	3D	488	532	3	3	05 35 27.498	-05 27 26.24	12.233	0.004	1	11.17	0.004	1
9511	1801	83.864896	-5.607936	1	1C	307	209	0	0	05 35 27.575	-05 36 28.57	       	21.1776	2	20.32	0.241	1
6697	1802	83.864804	-5.475269	1	3D	484	213	3	3	05 35 27.553	-05 28 30.97	12.326	0.004	1	11.39	0.004	1
6701	1803	83.865246	-5.46405	1	3D	476	412	2	2	05 35 27.659	-05 27 50.58	17.878	0.054	1	15.76	0.029	1
9512	1804	83.865562	-5.464042	1	3D	471	412	0	0	05 35 27.735	-05 27 50.55	19.433	0.114	1	18.62	0.119	1
6726	1805	83.865933	-5.381203	1	25	341	260	2	2	05 35 27.824	-05 22 52.33	16.961	0.037	1	14.84	0.02	1
9513	1806	83.866046	-5.602456	1	1C	287	306	0	0	05 35 27.851	-05 36 08.84	       	21.784	2	       	21.5717	2
6738	1807	83.866213	-5.467322	1	3D	459	354	2	2	05 35 27.891	-05 28 02.36	12.354	0.004	1	11.44	0.004	1
6744	1808	83.866667	-5.379681	1	25	328	287	2	2	05 35 28.000	-05 22 46.85	16.874	0.045	1	13.95	0.013	1
6764	1809	83.867121	-5.597339	1	1C	268	397	2	2	05 35 28.109	-05 35 50.42	18.993	0.088	1	17.99	0.082	1
6766	1810	83.867225	-5.376731	1	25	318	339	2	2	05 35 28.134	-05 22 36.23	16.927	0.051	1	16.54	0.051	1
9514	1811	83.867629	-5.603869	1	1C	259	281	0	0	05 35 28.231	-05 36 13.93	       	21.4691	2	20.76	0.297	1
9515	1812	83.867833	-5.730642	1	8B	562	468	0	0	05 35 28.280	-05 43 50.31	17.73	0.049	1	16.16	0.035	1
9516	1813	83.8679	-5.732839	1	8B	561	429	0	0	05 35 28.296	-05 43 58.22	20.073	0.145	1	18.45	0.101	1
6792	1814	83.867571	-5.416203	1	4B	336	444	4	4	05 35 28.217	-05 24 58.33	11.824	0.003	1	10.27	0.002	1
6785	1815	83.867483	-5.476792	1	3D	436	186	2	2	05 35 28.196	-05 28 36.45	20.773	0.227	1	17.95	0.082	1
9517	1816	83.867979	-5.594325	1	1C	253	450	0	0	05 35 28.315	-05 35 39.57	21.513	0.29	1	19.97	0.207	1
6844	1817	83.868287	-5.417611	1	4B	323	419	3	3	05 35 28.389	-05 25 03.40	11.679	0.003	1	10.71	0.003	1
6812	1818	83.868371	-5.410761	1	4B	322	541	2	2	05 35 28.409	-05 24 38.74	15.941	0.025	1	15.12	0.025	1
9518	1819	83.868363	-5.472214	1	3D	421	267	0	0	05 35 28.407	-05 28 19.97	21.063	0.284	1	19.27	0.176	1
9519	1820	83.868471	-5.466475	1	3D	419	369	0	0	05 35 28.433	-05 27 59.31	       	19.7149	2	18.93	0.144	1
6826	1821	83.868942	-5.596175	1	1C	236	418	2	2	05 35 28.546	-05 35 46.23	       	9.999	0	       	9.999	0
6822	1822	83.868654	-5.459578	1	3D	416	491	2	2	05 35 28.477	-05 27 34.48	19.615	0.149	1	18.23	0.107	1
9520	1823	83.868675	-5.550725	1	0D	613	507	0	0	05 35 28.482	-05 33 02.61	16.002	0.022	1	15.17	0.022	1
9520	1824	83.868679	-5.550725	1	0D	613	507	0	0	05 35 28.483	-05 33 02.61	16.002	0.022	1	15.18	0.022	1
6833	1825	83.869	-5.418	1	4B	311	412	2	2	05 35 28.560	-05 25 04.80	14.325	0.01	1	13.38	0.01	1
6852	1826	83.869558	-5.373678	1	25	277	394	3	3	05 35 28.694	-05 22 25.24	       	17.2955	2	       	18.0721	2
9521	1827	83.870142	-5.464333	1	3D	390	407	0	0	05 35 28.834	-05 27 51.60	       	19.9591	2	20.29	0.288	1
9522	1828	83.870283	-5.471764	1	3D	387	275	0	0	05 35 28.868	-05 28 18.35	       	19.8522	2	       	19.7511	2
9523	1829	83.870308	-5.246586	1	  	0	0	0	0	05 35 28.874	-05 14 47.71	21.967	2.262	1	20.21	1.012	1
9524	1830	83.87095	-5.729494	1	8B	507	488	0	0	05 35 29.028	-05 43 46.18	       	21.9892	2	       	21.7914	2
6881	1831	83.871692	-5.421819	1	4B	263	344	2	2	05 35 29.206	-05 25 18.55	18.452	0.073	1	17.7	0.075	1
9525	1832	83.872121	-5.231175	1	55	418	558	0	0	05 35 29.309	-05 13 52.23	       	20.6166	2	20.15	0.286	1
6883	1833	83.872029	-5.456244	1	3D	356	551	3	3	05 35 29.287	-05 27 22.48	16.509	0.029	1	14.82	0.019	1
9526	1834	83.872537	-5.558886	1	0D	556	371	0	0	05 35 29.409	-05 33 31.99	       	21.4562	2	       	21.1252	2
9527	1835	83.871992	-5.24645	1	  	0	0	0	0	05 35 29.278	-05 14 47.22	21.378	1.185	1	       	       	2
9528	1836	83.872658	-5.552047	1	0D	554	493	0	0	05 35 29.438	-05 33 07.37	20.993	0.224	1	19.89	0.2	1
9529	1837	83.872771	-5.729669	1	8B	475	485	0	0	05 35 29.465	-05 43 46.81	       	22.2505	2	       	21.9339	2
9530	1838	83.872817	-5.561375	1	0D	551	327	0	0	05 35 29.476	-05 33 40.95	17.03	0.036	1	15.88	0.031	1
9531	1839	83.872879	-5.505353	1	67	526	421	0	0	05 35 29.491	-05 30 19.27	       	20.3166	2	       	20.8055	2
9532	1840	83.873096	-5.563697	1	0D	546	286	0	0	05 35 29.543	-05 33 49.31	17.337	0.041	1	15.76	0.029	1
6909	1841	83.872892	-5.427075	1	4B	242	251	3	3	05 35 29.494	-05 25 37.47	14.577	0.012	1	13.48	0.01	1
9533	1842	83.873108	-5.502508	1	67	522	471	0	0	05 35 29.546	-05 30 09.03	20.981	0.231	1	20.55	0.283	1
9534	1843	83.872996	-5.415478	1	  	0	0	0	0	05 35 29.519	-05 24 55.72	13.359	0.007	1	13.09	0.009	1
9535	1844	83.873737	-5.725206	1	8B	458	564	0	0	05 35 29.697	-05 43 30.74	       	21.4116	2	       	21.7438	2
9536	1845	83.873883	-5.723556	1	8B	456	594	0	0	05 35 29.732	-05 43 24.80	20.256	0.159	1	18.52	0.105	1
6939	1846	83.873812	-5.506992	1	67	509	392	3	3	05 35 29.715	-05 30 25.17	14.907	0.013	1	13.78	0.012	1
9537	1847	83.874021	-5.559408	1	0D	530	362	0	0	05 35 29.765	-05 33 33.87	19.663	0.12	1	18.23	0.092	1
9538	1848	83.873942	-5.511933	1	67	507	304	0	0	05 35 29.746	-05 30 42.96	21.496	0.292	1	19.77	0.189	1
9539	1849	83.874108	-5.237714	1	55	383	442	0	0	05 35 29.786	-05 14 15.77	       	19.7702	2	       	19.6888	2
6945	1850	83.8739	-5.423753	1	4B	224	310	2	2	05 35 29.736	-05 25 25.51	17.09	0.038	1	       	9.999	0
